iter,buffer,beta,roll_succ,roll_len,roll_ret,critic_loss,q_mean,target_mean,actor_loss,pg_loss,bc_loss,grip_loss,aux_c,aux_a,lam,n_expert,roll_min_pos,roll_close,roll_skip,roll_miss,roll_timeout,roll_fail,exp_kept,exp_succ,eval_min_pos,eval_min_rot,eval_close,eval_miss,eval_timeout,eval_fail,q_pi,a_absmean,grip_logit,buf_pos,eval_succ,best_succ
59,1609,0.441,0.0,30.0,0.0,0.0036927317269146442,0.31573790311813354,0.3173300623893738,-0.08405885845422745,-0.09900034964084625,0.005898822098970413,6.324577952909749e-06,0.0022254677023738623,0.006275042425841093,0.281007319688797,64,0.0161,0.0,1,0,1,0,0,0.0,,,,,,,0.35230523347854614,0.6364047527313232,15.134389877319336,0.00622,,0.0
60,1639,0.44,0.0,30.0,0.0,0.003828573739156127,0.3258577287197113,0.33688884973526,-0.07943095266819,-0.0984664112329483,0.008624445647001266,1.1764499504351988e-05,0.0015986558282747865,0.0035496102645993233,0.25803104043006897,64,0.007,0.0,1,0,1,0,0,0.0,,,,,,,0.3816068768501282,0.7280335426330566,15.71619701385498,0.0061,,0.0
61,1670,0.439,0.0,0.0,0.0,0.003644530661404133,0.2491922527551651,0.2506633698940277,-0.06888122111558914,-0.09983965754508972,0.014426982030272484,4.9900467274710536e-05,0.0021549935918301344,0.004109129309654236,0.2178301066160202,64,,0.0,1,0,0,0,1,1.0,,,,,,,0.45833730697631836,0.7514488101005554,14.555811882019043,0.00659,,0.0
62,1729,0.438,0.0,29.5,0.0,0.00463322876021266,0.26442331075668335,0.2596336603164673,0.12118321657180786,-0.09958557784557343,0.1089957058429718,8.968612746684812e-06,0.002532773884013295,0.005536820739507675,0.2502872049808502,64,0.016,0.0,0,0,1,1,0,0.0,,,,,,,0.39788520336151123,0.9238626956939697,16.122039794921875,0.00636,,0.0
63,1791,0.437,0.0,0.0,0.0,0.003168164286762476,0.2767057418823242,0.2858807146549225,-0.08194153010845184,-0.09934446215629578,0.007230242248624563,1.9291934222565033e-05,0.0022792371455579996,0.005846322514116764,0.24860863387584686,64,,0.0,0,0,0,0,2,1.0,,,,,,,0.3996018171310425,0.6385693550109863,14.773513793945312,0.00726,,0.0
64,1852,0.436,0.0,30.0,0.0,0.0034607811830937862,0.26785415410995483,0.26181599497795105,-0.01041464414447546,-0.09986723959445953,0.04298469424247742,9.418005356565118e-05,0.0029094612691551447,0.0067780534736812115,0.21758459508419037,64,0.0045,0.0,0,0,1,0,1,1.0,,,,,,,0.4589811861515045,0.7553112506866455,14.348787307739258,0.00756,,0.0
65,1852,0.435,0.0,0.0,0.0,0.0011350195854902267,0.2951541841030121,0.29535508155822754,-0.07803642004728317,-0.09936936944723129,0.009317315183579922,1.0906756870099343e-05,0.0012947808718308806,0.0053748139180243015,0.24028027057647705,64,,0.0,2,0,0,0,0,0.0,,,,,,,0.4135560989379883,0.7262596487998962,15.499605178833008,0.00756,,0.0
66,1852,0.434,0.0,0.0,0.0,0.000897212594281882,0.3044869601726532,0.2953701615333557,-0.08502589911222458,-0.09892882406711578,0.005772472824901342,9.35029675019905e-05,0.0010635602520778775,0.0045289588160812855,0.24536862969398499,64,,0.0,2,0,0,0,0,0.0,,,,,,,0.4031844735145569,0.7224084734916687,15.010700225830078,0.00756,,0.0
67,1882,0.433,0.0,30.0,0.0,0.00286983884871006,0.22739383578300476,0.22374701499938965,-0.05506601929664612,-0.09869193285703659,0.012539568357169628,0.01313086785376072,0.0019828006625175476,0.01083181519061327,0.24841947853565216,64,0.0168,0.0,1,0,0,1,0,0.0,,,,,,,0.39727938175201416,0.7389323115348816,14.96333122253418,0.00744,,0.0
68,1913,0.432,0.0,0.0,0.0,0.0029555009678006172,0.29844483733177185,0.29638588428497314,-0.05875660479068756,-0.09970561414957047,0.018582120537757874,0.00021026206377428025,0.0020188898779451847,0.007149013224989176,0.21128176152706146,64,,0.0,1,0,0,0,1,1.0,,,,,,,0.4719082713127136,0.6944290995597839,14.092622756958008,0.00784,,0.0
69,1944,0.431,0.0,0.0,0.0,0.0033394014462828636,0.33874475955963135,0.3490477204322815,-0.07586187869310379,-0.09998816251754761,0.01090105902403593,0.00030732579762116075,0.0029980253893882036,0.004033663310110569,0.2284833937883377,64,,0.0,1,0,0,0,1,1.0,,,,,,,0.437616765499115,0.7826992869377136,15.926980972290039,0.00823,,0.0
70,1944,0.43,0.0,0.0,0.0,0.003511273767799139,0.28526538610458374,0.277026891708374,0.005699911154806614,-0.09981705248355865,0.051291774958372116,1.9660899852169678e-05,0.004593173507601023,0.005827505607157946,0.22253039479255676,64,,0.0,2,0,0,0,0,0.0,,,,,,,0.448554664850235,0.8867179751396179,16.769615173339844,0.00823,,0.0
71,1944,0.429,0.0,0.0,0.0,0.0013910229317843914,0.2567385137081146,0.26011916995048523,-0.07401452213525772,-0.09808209538459778,0.010475708171725273,2.7934171157539822e-05,0.0015534994890913367,0.006176440976560116,0.2839871048927307,64,,0.0,2,0,0,0,0,0.0,,,,,,,0.3453751802444458,0.7515291571617126,15.733736991882324,0.00823,,0.0
72,1944,0.428,0.0,0.0,0.0,0.001215910306200385,0.25088852643966675,0.24908816814422607,-0.08781140297651291,-0.09966415166854858,0.004453322850167751,2.3489019440603442e-05,0.0015915748663246632,0.005845216568559408,0.2658657729625702,64,,0.0,2,0,0,0,0,0.0,,,,,,,0.37486645579338074,0.6752755045890808,14.464963912963867,0.00823,,0.0
73,1944,0.427,0.0,0.0,0.0,0.004806640092283487,0.3256424069404602,0.31316065788269043,-0.06955669820308685,-0.09982860088348389,0.01324016135185957,0.000410144857596606,0.0016271480126306415,0.006762869656085968,0.23968012630939484,64,,0.0,2,0,0,0,0,0.0,,,,,,,0.41650763154029846,0.718221127986908,15.11003589630127,0.00823,,0.0
74,2002,0.426,0.0,27.0,0.0,0.0029444873798638582,0.2908690571784973,0.30059680342674255,-0.07294571399688721,-0.09921830892562866,0.011300602927803993,6.651352305198088e-05,0.0017333057476207614,0.007209756411612034,0.2238401621580124,64,0.0354,0.0,0,0,0,1,1,0.0,,,,,,,0.44325515627861023,0.9068364500999451,15.11987018585205,0.00799,,0.0
75,2033,0.425,0.0,0.0,0.0,0.003500337013974786,0.33672839403152466,0.3246578574180603,-0.06418183445930481,-0.09973323345184326,0.015352527610957623,0.0005685029900632799,0.0028924946673214436,0.008555682376027107,0.24534597992897034,64,,0.0,1,0,0,0,1,1.0,,,,,,,0.40650036931037903,0.7759947776794434,15.823478698730469,0.00836,,0.0
76,2064,0.424,0.0,0.0,0.0,0.0042295902967453,0.27025821805000305,0.27003347873687744,0.009322354570031166,-0.0990363135933876,0.016983361914753914,0.07152823358774185,0.002019702922552824,0.005727413576096296,0.22691622376441956,64,,0.0,1,0,0,0,1,1.0,,,,,,,0.43644437193870544,0.7111870646476746,16.238422393798828,0.00872,,0.0
77,2094,0.423,0.0,30.0,0.0,0.004454813897609711,0.3057488799095154,0.303649365901947,-0.06658527255058289,-0.09822845458984375,0.014092005789279938,1.56160349433776e-05,0.002859555883333087,0.006887104362249374,0.27982720732688904,64,0.0041,0.0,1,0,1,0,0,0.0,,,,,,,0.3510325253009796,0.6935951113700867,15.672979354858398,0.0086,,0.0
78,2124,0.422,0.0,30.0,0.0,0.0036569698713719845,0.2843799293041229,0.2959994375705719,-0.08272167295217514,-0.09754857420921326,0.004880958236753941,0.001759089296683669,0.0018563400954008102,0.006611790973693132,0.3206346333026886,64,0.0117,0.0,1,0,1,0,0,0.0,,,,,,,0.30423587560653687,0.7554547786712646,16.249401092529297,0.00847,,0.0
79,2155,0.421,0.0,0.0,0.0,0.0034619905054569244,0.25364309549331665,0.2605319023132324,-0.08579478412866592,-0.09987812489271164,0.005984597839415073,4.3708158045774326e-05,0.0013046384556218982,0.004140890669077635,0.21881668269634247,64,,0.0,1,0,0,0,1,1.0,,,,,,,0.4564465880393982,0.6661582589149475,14.365001678466797,0.00882,,0.0
80,2155,0.42,0.0,0.0,0.0,0.002148617524653673,0.27334311604499817,0.2651527523994446,-0.05847939848899841,-0.09922443330287933,0.01876792684197426,2.046151530521456e-05,0.0021817912347614765,0.006377438083291054,0.28190869092941284,64,,0.0,2,0,0,0,0,0.0,,,,,,,0.35197365283966064,0.6234293580055237,14.797320365905762,0.00882,,0.0
81,2155,0.419,0.0,0.0,0.0,0.0023085589054971933,0.2973451018333435,0.3005979657173157,-0.07304045557975769,-0.09982894361019135,0.011794937774538994,0.00026534267817623913,0.0015798555687069893,0.005866532679647207,0.22141750156879425,64,,0.0,2,0,0,0,0,0.0,,,,,,,0.45086294412612915,0.7025353312492371,15.590094566345215,0.00882,,0.0
82,2185,0.418,0.0,30.0,0.0,0.003434407990425825,0.2223624289035797,0.21096166968345642,-0.08846433460712433,-0.0995393693447113,0.004554294049739838,2.741095522651449e-05,0.0014906120486557484,0.0038780681788921356,0.21600566804409027,64,0.0369,0.0,1,0,1,0,0,0.0,,,,,,,0.4608183205127716,0.7476176023483276,14.357030868530273,0.0087,,0.0
83,2215,0.417,0.0,30.0,0.0,0.004326585680246353,0.23919841647148132,0.25596243143081665,-0.06223287060856819,-0.09825161099433899,0.016720909625291824,1.411664743500296e-05,0.0030258512124419212,0.0051256027072668076,0.2165389358997345,64,0.0101,0.0,1,0,1,0,0,0.0,,,,,,,0.45373642444610596,0.6893035769462585,14.737434387207031,0.00858,,0.0
84,2246,0.416,0.0,0.0,0.0,0.00480318907648325,0.26219412684440613,0.2715378999710083,-0.07743087410926819,-0.09933528304100037,0.009619751945137978,1.0172179827350192e-05,0.004599651787430048,0.00530947744846344,0.23861916363239288,64,,0.0,1,0,0,0,1,1.0,,,,,,,0.41629213094711304,0.7947206497192383,16.081119537353516,0.0089,,0.0
85,2246,0.415,0.0,0.0,0.0,0.001983656082302332,0.35877081751823425,0.3499501049518585,-0.08165562152862549,-0.09929995238780975,0.007713647093623877,5.0678514526225626e-05,0.0013319785939529538,0.00433271424844861,0.19162771105766296,64,,0.0,2,0,0,0,0,0.0,,,,,,,0.5181919932365417,0.7511385679244995,16.08763885498047,0.0089,,0.0
86,2276,0.414,0.0,30.0,0.0,0.0027422336861491203,0.3511018753051758,0.345907986164093,-0.041615672409534454,-0.0992550179362297,0.02669033221900463,8.643003639008384e-06,0.0014673827681690454,0.008500078693032265,0.22149308025836945,64,0.0203,0.0,1,0,1,0,0,0.0,,,,,,,0.4481179416179657,0.7822995185852051,14.400293350219727,0.00879,,0.0
87,2307,0.413,0.0,0.0,0.0,0.002998996526002884,0.3142356276512146,0.31827113032341003,-0.014520276337862015,-0.09913486242294312,0.04096260666847229,3.2260265925287968e-06,0.002460204530507326,0.005372294224798679,0.26985782384872437,64,,0.0,1,0,0,0,1,1.0,,,,,,,0.36735963821411133,0.8498721122741699,16.89423942565918,0.0091,,0.0
88,2307,0.412,0.0,0.0,0.0,0.0013494845479726791,0.27568522095680237,0.2698020040988922,-0.08496050536632538,-0.09989765286445618,0.005672156345099211,0.0016651572659611702,0.001685889670625329,0.003855340648442507,0.17645108699798584,64,,0.0,2,0,0,0,0,0.0,,,,,,,0.5661492943763733,0.7555861473083496,15.798959732055664,0.0091,,0.0
89,2338,0.411,0.0,0.0,0.0,0.0017803305527195334,0.3130466639995575,0.3100627660751343,-0.08137333393096924,-0.09853918850421906,0.007104374468326569,3.96795803681016e-06,0.0016563907265663147,0.005906261503696442,0.2359807938337326,64,,0.0,1,0,0,0,1,1.0,,,,,,,0.41757291555404663,0.6846980452537537,15.559392929077148,0.00941,,0.0
90,2338,0.41,0.0,0.0,0.0,0.0017681729514151812,0.2986483871936798,0.31460216641426086,-0.08833643794059753,-0.09913081675767899,0.004607419483363628,1.590483407198917e-05,0.0011164617026224732,0.003127266652882099,0.21434421837329865,64,,0.0,2,0,0,0,0,0.0,,,,,,,0.4624842405319214,0.6815931797027588,14.574384689331055,0.00941,,0.0
91,2399,0.409,0.0,30.0,0.0,0.007712830323725939,0.32334786653518677,0.3128006160259247,-0.07559940218925476,-0.09979410469532013,0.01063911896198988,0.0001561907702125609,0.0016804272308945656,0.005520530045032501,0.22691845893859863,64,0.0111,0.0,0,0,1,0,1,1.0,,,,,,,0.4397795796394348,0.794135570526123,15.219107627868652,0.00959,,0.0
92,2429,0.408,0.0,30.0,0.0,0.004743719939142466,0.2547873258590698,0.26236024498939514,-0.06140074133872986,-0.09837391972541809,0.017033323645591736,0.0005066185840405524,0.0017995828529819846,0.004799830261617899,0.23749779164791107,64,0.0106,0.0,1,0,1,0,0,0.0,,,,,,,0.41420984268188477,0.7331180572509766,15.419706344604492,0.00947,,0.0
93,2459,0.407,0.0,30.0,0.0,0.00593528850004077,0.28845638036727905,0.285230815410614,-0.0692467913031578,-0.09978659451007843,0.014549560844898224,1.2118959602958057e-05,0.0013125048717483878,0.0028571232687681913,0.21268777549266815,64,0.0045,0.0,1,0,1,0,0,0.0,,,,,,,0.46916937828063965,0.6797823905944824,15.21833324432373,0.00935,,0.0
94,2459,0.406,0.0,0.0,0.0,0.0019504777155816555,0.29665812849998474,0.28407853841781616,-0.0860317051410675,-0.09988860785961151,0.005714543163776398,1.3176831998862326e-05,0.0017870054580271244,0.00482927868142724,0.2229572832584381,64,,0.0,2,0,0,0,0,0.0,,,,,,,0.44801682233810425,0.6783795356750488,15.983965873718262,0.00935,,0.0
95,2519,0.405,0.0,30.0,0.0,0.007139350287616253,0.28511103987693787,0.28854256868362427,-0.07954540103673935,-0.0999504029750824,0.00903413351625204,1.7699348973110318e-05,0.0014732538256794214,0.004638058599084616,0.20975075662136078,64,0.0086,0.0,0,0,2,0,0,0.0,,,,,,,0.4765198826789856,0.7569602727890015,13.45016860961914,0.00913,,0.0
96,2571,0.404,0.0,26.0,0.0,0.010516644455492496,0.31235140562057495,0.2965903878211975,-0.06798175722360611,-0.09885473549365997,0.014066873118281364,1.1323266335239168e-05,0.002337140729650855,0.005455809645354748,0.23003697395324707,64,0.0756,0.0,0,0,1,1,0,0.0,,,,,,,0.42973411083221436,0.7407047152519226,15.639387130737305,0.00895,,0.0
97,2616,0.403,0.0,22.5,0.0,0.002796512097120285,0.31680262088775635,0.32010942697525024,0.08449538052082062,-0.09973755478858948,0.00889677181839943,0.1640777438879013,0.002522715600207448,0.004723296035081148,0.24254336953163147,64,0.0836,0.0,0,0,1,1,0,0.0,,,,,,,0.41121533513069153,0.6898152232170105,14.96154499053955,0.00879,,0.0
98,2646,0.402,0.0,30.0,0.0,0.0031904377974569798,0.29951584339141846,0.31484147906303406,-0.08414863795042038,-0.09838678687810898,0.006182519253343344,1.5887639165157452e-05,0.0016283998265862465,0.0037144534289836884,0.20456774532794952,64,0.0249,0.0,1,0,1,0,0,0.0,,,,,,,0.48094964027404785,0.6516479253768921,14.224931716918945,0.00869,,0.0
99,2677,0.401,0.0,0.0,0.0,0.0036493020597845316,0.3002881109714508,0.30405303835868835,-0.08181115984916687,-0.09878566861152649,0.0067208982072770596,1.2577016605064273e-05,0.0011325950035825372,0.007040283177047968,0.29577308893203735,64,,0.0,1,0,0,0,1,1.0,,,,,,,0.3339914083480835,0.7277004718780518,15.47783088684082,0.00897,,0.0
100,2727,0.4,0.0,25.0,0.0,0.0033265636302530766,0.2860034704208374,0.2748969793319702,-0.08345111459493637,-0.09867973625659943,0.006780998315662146,6.0635652516793925e-06,0.0015175925800576806,0.003321123542264104,0.22481496632099152,64,0.1454,0.0,0,0,1,1,0,0.0,0.1695,0.6731,0.0,0,19,1,0.43893760442733765,0.7382737994194031,15.144094467163086,0.0088,0.0,0.0
101,2758,0.399,0.0,0.0,0.0,0.005333847366273403,0.29116693139076233,0.29275959730148315,-0.07944422960281372,-0.09890633821487427,0.008664648048579693,4.827984594157897e-05,0.0019210405880585313,0.004169060382992029,0.25992000102996826,64,,0.0,1,0,0,0,1,1.0,,,,,,,0.380526065826416,0.7199406623840332,14.656974792480469,0.00906,,0.0
102,2758,0.398,0.0,0.0,0.0,0.004982961341738701,0.2827325463294983,0.27090775966644287,-0.06915941834449768,-0.09952647984027863,0.01242922618985176,0.00395178934559226,0.003192894859239459,0.0031136374454945326,0.22084827721118927,64,,0.0,2,0,0,0,0,0.0,,,,,,,0.450655460357666,0.7132415771484375,15.08650016784668,0.00906,,0.0
103,2788,0.397,0.0,30.0,0.0,0.003131396137177944,0.3398396372795105,0.3324347734451294,-0.07971490174531937,-0.09909749031066895,0.008505799807608128,6.794644832552876e-06,0.0012759034289047122,0.004728390369564295,0.2408188134431839,64,0.0085,0.0,1,0,1,0,0,0.0,,,,,,,0.41150230169296265,0.6389943361282349,14.946367263793945,0.00897,,0.0
104,2818,0.396,0.0,30.0,0.0,0.0023144339211285114,0.3052525520324707,0.3137763738632202,-0.08658942580223083,-0.09945689141750336,0.005559360608458519,3.7605601391987875e-05,0.0013607647269964218,0.0034222763497382402,0.2381134033203125,64,0.0238,0.0,1,0,1,0,0,0.0,,,,,,,0.4176870882511139,0.6784189939498901,15.517887115478516,0.00887,,0.0
105,2848,0.395,0.0,30.0,0.0,0.002340794075280428,0.2619090676307678,0.2672513723373413,-0.08105738461017609,-0.09954974055290222,0.008197778835892677,2.3055768906488083e-05,0.0024047193583101034,0.0041475072503089905,0.22331969439983368,64,0.006,0.0,1,0,1,0,0,0.0,,,,,,,0.44577232003211975,0.731743335723877,16.71753692626953,0.00878,,0.0
106,2848,0.394,0.0,0.0,0.0,0.0024504601024091244,0.3179439902305603,0.3349941372871399,-0.08238894492387772,-0.09843359887599945,0.007178802043199539,2.759460221568588e-05,0.0011931449407711625,0.0033189088571816683,0.2010173350572586,64,,0.0,2,0,0,0,0,0.0,,,,,,,0.48967719078063965,0.6478905081748962,14.297364234924316,0.00878,,0.0
107,2848,0.393,0.0,0.0,0.0,0.0019234807696193457,0.2193268984556198,0.219866544008255,-0.0788111537694931,-0.09922647476196289,0.009487123228609562,7.811293471604586e-06,0.0021310318261384964,0.002866539638489485,0.21974575519561768,64,,0.0,2,0,0,0,0,0.0,,,,,,,0.45155125856399536,0.7138650417327881,14.362737655639648,0.00878,,0.0
108,2848,0.392,0.0,0.0,0.0,0.0013315265532582998,0.35186922550201416,0.3460221290588379,-0.08739013224840164,-0.09936525672674179,0.005169534124433994,7.3431883720331825e-06,0.0009426428005099297,0.003257422475144267,0.24740934371948242,64,,0.0,2,0,0,0,0,0.0,,,,,,,0.4016228914260864,0.7556610107421875,16.533653259277344,0.00878,,0.0
109,2848,0.391,0.0,0.0,0.0,0.00150776538066566,0.32626402378082275,0.33533626794815063,-0.0855603739619255,-0.0981682538986206,0.005626637488603592,9.27492874325253e-06,0.0009182063513435423,0.002690663794055581,0.20148487389087677,64,,0.0,2,0,0,0,0,0.0,,,,,,,0.48722389340400696,0.6463276147842407,14.58650016784668,0.00878,,0.0
110,2908,0.39,0.0,30.0,0.0,0.01280590333044529,0.29709392786026,0.2970846891403198,0.04685632139444351,-0.09929846227169037,0.013254346325993538,0.11628399044275284,0.0020462379325181246,0.006724206730723381,0.21122221648693085,64,0.0124,0.0,0,0,2,0,0,0.0,,,,,,,0.47011369466781616,0.8282455205917358,16.48943328857422,0.0086,,0.0
111,2908,0.389,0.0,0.0,0.0,0.0026508106384426355,0.36707165837287903,0.36168259382247925,-0.07933323085308075,-0.0994681715965271,0.008239218965172768,8.049957614275627e-06,0.0011080180993303657,0.0072969249449670315,0.20614373683929443,64,,0.0,2,0,0,0,0,0.0,,,,,,,0.4825185239315033,0.679023265838623,15.124183654785156,0.0086,,0.0
112,2962,0.388,0.0,27.0,0.0,0.007870773784816265,0.2797807455062866,0.2734129726886749,-0.0707826316356659,-0.0980985090136528,0.011934198439121246,1.0781700439110864e-05,0.00400059437379241,0.006873401813209057,0.2993130683898926,64,0.0634,0.0,0,0,1,1,0,0.0,,,,,,,0.3277454972267151,0.735132098197937,16.872468948364258,0.00844,,0.0
113,2992,0.387,0.0,30.0,0.0,0.003743890207260847,0.3148183226585388,0.3145751357078552,-0.08509918302297592,-0.10000000894069672,0.0067982664331793785,2.9762448320980184e-05,0.0021167562808841467,0.002549049211665988,0.22506459057331085,64,0.0074,0.0,1,0,1,0,0,0.0,,,,,,,0.44431692361831665,0.7303131818771362,13.90329647064209,0.00836,,0.0
114,3021,0.386,0.0,29.0,0.0,0.003532300004735589,0.30164414644241333,0.2978905439376831,-0.07137392461299896,-0.09942290186882019,0.012367404997348785,0.0012182173086330295,0.0024374830536544323,0.004191907588392496,0.23445327579975128,64,0.0232,0.0,1,0,0,1,0,0.0,,,,,,,0.42406272888183594,0.6777740716934204,15.420855522155762,0.00828,,0.0
115,3082,0.385,0.0,30.0,0.0,0.0060702236369252205,0.3181229531764984,0.3070465326309204,-0.07646845281124115,-0.0999697670340538,0.010551519691944122,3.7605298075504834e-06,0.0015887465560808778,0.004789017606526613,0.220603808760643,64,0.0093,0.0,0,0,1,0,1,1.0,,,,,,,0.453164279460907,0.7923523187637329,16.473552703857422,0.00844,,0.0
116,3113,0.384,0.0,0.0,0.0,0.00821917038410902,0.3079770803451538,0.2997525930404663,-0.08576080948114395,-0.09919311851263046,0.005746979266405106,2.0938921352353645e-06,0.002082169521600008,0.0038725067861378193,0.22160641849040985,64,,0.0,1,0,0,0,1,1.0,,,,,,,0.44760942459106445,0.7877410650253296,17.87091827392578,0.00867,,0.0
117,3143,0.383,0.0,30.0,0.0,0.005921713542193174,0.3344220817089081,0.3440488576889038,-0.07844811677932739,-0.09982457756996155,0.009474750608205795,8.274960237031337e-06,0.0020697982981801033,0.004837364889681339,0.24702437222003937,64,0.0058,0.0,1,0,1,0,0,0.0,,,,,,,0.4041081964969635,0.6387934684753418,15.492713928222656,0.00859,,0.0
118,3143,0.382,0.0,0.0,0.0,0.003517830977216363,0.33147019147872925,0.3186326026916504,-0.06724894791841507,-0.09909042716026306,0.015178775414824486,2.384400204391568e-06,0.0015949648804962635,0.0029630842618644238,0.2618933618068695,64,,0.0,2,0,0,0,0,0.0,,,,,,,0.37836170196533203,0.738606333732605,16.950511932373047,0.00859,,0.0
119,3173,0.381,0.0,30.0,0.0,0.00538303516805172,0.31482118368148804,0.31628134846687317,-0.07290840893983841,-0.09941646456718445,0.012116956524550915,3.739412477443693e-06,0.0014370845165103674,0.00454080430790782,0.24521727859973907,64,0.0053,0.0,1,0,1,0,0,0.0,,,,,,,0.4054219126701355,0.7457298040390015,17.143951416015625,0.00851,,0.0
