iter,buffer,beta,roll_succ,roll_len,roll_ret,critic_loss,q_mean,target_mean,actor_loss,pg_loss,bc_loss,grip_loss,aux_c,aux_a,lam,n_expert,roll_min_pos,roll_close,roll_skip,roll_miss,roll_timeout,roll_fail,exp_kept,exp_succ,eval_min_pos,eval_min_rot,eval_close,eval_miss,eval_timeout,eval_fail,q_pi,a_absmean,grip_logit,buf_pos,eval_succ,best_succ
120,3203,0.38,0.0,30.0,0.0,0.004019846674054861,0.2943950891494751,0.2857285141944885,-0.08980753272771835,-0.09963946789503098,0.0043183364905416965,3.3989063012995757e-06,0.0012662468943744898,0.002383721061050892,0.20950822532176971,64,0.0046,0.0,1,0,1,0,0,0.0,,,,,,,0.4755873680114746,0.7332097887992859,15.421992301940918,0.00843,,0.0
121,3264,0.379,0.0,30.0,0.0,0.0031843259930610657,0.2417943775653839,0.23999223113059998,-0.07953839749097824,-0.09947279095649719,0.009177747182548046,3.715080310939811e-05,0.0030713516753166914,0.003083491697907448,0.23579449951648712,64,0.0171,0.0,0,0,1,0,1,1.0,,,,,,,0.4218621850013733,0.7279602885246277,15.19703483581543,0.00858,,0.0
122,3294,0.378,0.0,30.0,0.0,0.002708527259528637,0.28058457374572754,0.2868542969226837,-0.07507231086492538,-0.09970959275960922,0.010754495859146118,0.000839502434246242,0.00195887079462409,0.004577575717121363,0.22266092896461487,64,0.0107,0.0,1,0,1,0,0,0.0,,,,,,,0.447809100151062,0.649452805519104,14.213051795959473,0.0085,,0.0
123,3354,0.377,0.0,30.0,0.0,0.004741578828543425,0.31797823309898376,0.313223659992218,-0.07846169173717499,-0.09945020079612732,0.008942997083067894,1.7986565126193454e-06,0.0022399083245545626,0.0062014260329306126,0.23180535435676575,64,0.0164,0.0,0,0,2,0,0,0.0,,,,,,,0.4290245771408081,0.7895821332931519,17.380939483642578,0.00835,,0.0
124,3385,0.376,0.0,0.0,0.0,0.00762891722843051,0.30164527893066406,0.3047894835472107,-0.08262718468904495,-0.09840506315231323,0.007051439955830574,2.2976578293310013e-06,0.0023830693680793047,0.003345417557284236,0.24212823808193207,64,,0.0,1,0,0,0,1,1.0,,,,,,,0.4064171314239502,0.7055241465568542,14.383071899414062,0.00857,,0.0
125,3415,0.375,0.0,30.0,0.0,0.0014772176509723067,0.3189055919647217,0.3210400938987732,-0.08724459260702133,-0.09977532923221588,0.005334485322237015,0.00013896480959374458,0.0009412335348315537,0.0034455941058695316,0.198231503367424,64,0.0094,0.0,1,0,1,0,0,0.0,,,,,,,0.5033273100852966,0.7074193954467773,15.2731351852417,0.00849,,0.0
126,3475,0.374,0.0,30.0,0.0,0.008671403862535954,0.3280465602874756,0.3038148581981659,-0.07415127009153366,-0.09918524324893951,0.011201663874089718,4.18504032495548e-06,0.002541950671002269,0.005252914037555456,0.16725195944309235,64,0.0449,0.0,0,0,2,0,0,0.0,,,,,,,0.5930289030075073,0.6289013624191284,14.336006164550781,0.00835,,0.0
127,3506,0.373,0.0,0.0,0.0,0.004710531793534756,0.2579580843448639,0.27527910470962524,-0.07518082112073898,-0.09914746135473251,0.011050570756196976,2.6143734430661425e-06,0.0026779279578477144,0.0037257627118378878,0.21292828023433685,64,,0.0,1,0,0,0,1,1.0,,,,,,,0.46563783288002014,0.7129286527633667,16.571643829345703,0.00856,,0.0
128,3506,0.372,0.0,0.0,0.0,0.0019878391176462173,0.3136536478996277,0.30395206809043884,-0.08497585356235504,-0.09983795881271362,0.00610657362267375,4.204192373435944e-05,0.0013686403399333358,0.005213832017034292,0.24882350862026215,64,,0.0,2,0,0,0,0,0.0,,,,,,,0.4012400507926941,0.825497031211853,17.355527877807617,0.00856,,0.0
129,3537,0.371,0.0,0.0,0.0,0.0029060756787657738,0.35007214546203613,0.3493361473083496,-0.07074885070323944,-0.09925707429647446,0.013219239190220833,4.124786300963024e-06,0.0016048626275733113,0.004131230525672436,0.22777731716632843,64,,0.0,1,0,0,0,1,1.0,,,,,,,0.4357636570930481,0.7631620764732361,17.022520065307617,0.00876,,0.0
130,3568,0.37,0.0,0.0,0.0,0.0062968190759420395,0.28062915802001953,0.2788824737071991,-0.07891348749399185,-0.09862338751554489,0.00876099057495594,4.8246083679259755e-06,0.0024800198152661324,0.004366176202893257,0.22761200368404388,64,,0.0,1,0,0,0,1,1.0,,,,,,,0.4332960844039917,0.7089694738388062,17.69200897216797,0.00897,,0.0
131,3598,0.369,0.0,30.0,0.0,0.0038189738988876343,0.2605459690093994,0.2692949175834656,-0.08372700959444046,-0.09990856051445007,0.007097325753420591,1.1781258763221558e-05,0.00116006750613451,0.003950240556150675,0.20721054077148438,64,0.0092,0.0,1,0,1,0,0,0.0,,,,,,,0.48215964436531067,0.5899896621704102,14.93215560913086,0.00889,,0.0
132,3626,0.368,1.0,28.0,1.0,0.0024274843744933605,0.26550614833831787,0.2641582787036896,-0.07892338931560516,-0.0977407693862915,0.00848480872809887,2.5672366973594762e-05,0.001328595681115985,0.0036441751290112734,0.25887855887413025,64,0.0389,1.0,1,0,0,0,0,0.0,,,,,,,0.3775545358657837,0.6322959065437317,16.38371467590332,0.0091,,0.0
133,3686,0.367,0.0,30.0,0.0,0.004682070575654507,0.28623977303504944,0.2877129316329956,-0.07588018476963043,-0.09994163364171982,0.008792351931333542,0.004698778502643108,0.0026591047644615173,0.0035559418611228466,0.19554710388183594,64,0.0051,0.0,0,0,2,0,0,0.0,,,,,,,0.5110872983932495,0.6118083000183105,14.689530372619629,0.00895,,0.0
134,3686,0.366,0.0,0.0,0.0,0.006116305477917194,0.3018333315849304,0.30068811774253845,-0.08957858383655548,-0.09947522729635239,0.004129103850573301,2.2907413494976936e-06,0.0012341062538325787,0.003272297326475382,0.23149238526821136,64,,0.0,2,0,0,0,0,0.0,,,,,,,0.42971277236938477,0.6621499061584473,16.372453689575195,0.00895,,0.0
135,3686,0.365,0.0,0.0,0.0,0.0024925144389271736,0.2823457717895508,0.2666470408439636,-0.08676701784133911,-0.09978324174880981,0.00558219850063324,7.777236533001997e-06,0.001273948117159307,0.0036880895495414734,0.23070411384105682,64,,0.0,2,0,0,0,0,0.0,,,,,,,0.43251609802246094,0.7416186332702637,15.708651542663574,0.00895,,0.0
136,3716,0.364,0.0,30.0,0.0,0.0051409583538770676,0.25060775876045227,0.2644346058368683,-0.07722573727369308,-0.09855492413043976,0.009684068150818348,1.6603286212557578e-06,0.0015078854048624635,0.003918780013918877,0.22496305406093597,64,0.0058,0.0,1,0,1,0,0,0.0,,,,,,,0.43809381127357483,0.8121449947357178,17.780025482177734,0.00888,,0.0
137,3716,0.363,0.0,0.0,0.0,0.0015194141305983067,0.34479206800460815,0.34812116622924805,-0.08299329876899719,-0.09812730550765991,0.0069115543738007545,4.013065790786641e-06,0.0010729976929724216,0.0026137635577470064,0.19329358637332916,64,,0.0,2,0,0,0,0,0.0,,,,,,,0.5076594352722168,0.7209806442260742,15.728727340698242,0.00888,,0.0
138,3746,0.362,0.0,30.0,0.0,0.0012571915285661817,0.372825562953949,0.37317752838134766,-0.08793818205595016,-0.09842565655708313,0.004657149314880371,1.81297891685972e-05,0.001081549096852541,0.002310102107003331,0.2118062525987625,64,0.0047,0.0,1,0,1,0,0,0.0,,,,,,,0.46469661593437195,0.7064883708953857,16.15918731689453,0.00881,,0.0
139,3806,0.361,0.0,30.0,0.0,0.004771919455379248,0.29547494649887085,0.2982717752456665,-0.06685427576303482,-0.0999072939157486,0.012631013989448547,0.005673084408044815,0.002899487502872944,0.004235816653817892,0.23098058998584747,64,0.0167,0.0,0,0,2,0,0,0.0,,,,,,,0.43253546953201294,0.6606804728507996,16.89453125,0.00867,,0.0
140,3836,0.36,0.0,30.0,0.0,0.0038473152089864016,0.28724223375320435,0.28413307666778564,-0.07104507833719254,-0.09941940754652023,0.013404589146375656,2.937199860753026e-05,0.0017937846714630723,0.0030715675093233585,0.22307029366493225,64,0.025,0.0,1,0,1,0,0,0.0,,,,,,,0.4456864595413208,0.6950764656066895,17.046892166137695,0.0086,,0.0
141,3836,0.359,0.0,0.0,0.0,0.0029287999495863914,0.24962584674358368,0.25661078095436096,-0.07359323650598526,-0.09843967854976654,0.011594315990805626,6.6813936427934095e-06,0.0015611909329891205,0.0033022493589669466,0.2816002368927002,64,,0.0,2,0,0,0,0,0.0,,,,,,,0.34957242012023926,0.7118794322013855,16.846492767333984,0.0086,,0.0
142,3866,0.358,0.0,30.0,0.0,0.0073175374418497086,0.25510990619659424,0.2426031231880188,-0.05842989683151245,-0.09976556897163391,0.019848361611366272,1.0581360356809455e-06,0.001992712030187249,0.0032757800072431564,0.1967252641916275,64,0.0198,0.0,1,0,1,0,0,0.0,,,,,,,0.5071314573287964,0.8382977247238159,18.740224838256836,0.00854,,0.0
143,3927,0.357,0.0,30.0,0.0,0.006071694195270538,0.2772452235221863,0.2779284715652466,-0.07983732223510742,-0.09877774864435196,0.008649315685033798,7.446533345500939e-06,0.0023255906999111176,0.0032687075436115265,0.22796466946601868,64,0.0053,0.0,0,0,1,0,1,1.0,,,,,,,0.4333028495311737,0.7119366526603699,17.01639175415039,0.00866,,0.0
144,3927,0.356,0.0,0.0,0.0,0.003126217285171151,0.29165786504745483,0.28002530336380005,-0.08609171211719513,-0.09906569123268127,0.005594407673925161,4.859460204897914e-06,0.0016728952759876847,0.003560618730261922,0.24578344821929932,64,,0.0,2,0,0,0,0,0.0,,,,,,,0.4030609130859375,0.6487419009208679,16.238182067871094,0.00866,,0.0
145,3957,0.355,0.0,30.0,0.0,0.0031666045542806387,0.26232168078422546,0.2557697892189026,-0.05445268377661705,-0.09845736622810364,0.020744770765304565,5.112645339977462e-06,0.0015851777279749513,0.0050200591795146465,0.2309054583311081,64,0.0069,0.0,1,0,1,0,0,0.0,,,,,,,0.42639684677124023,0.7968413829803467,17.806814193725586,0.00859,,0.0
146,4018,0.354,0.0,30.0,0.0,0.009194971062242985,0.25076258182525635,0.26414695382118225,-0.08751136809587479,-0.09967729449272156,0.005144159775227308,1.5898345736786723e-05,0.0019682124257087708,0.0037234160117805004,0.24984753131866455,64,0.03,0.0,0,0,1,0,1,1.0,,,,,,,0.3989524841308594,0.7247436046600342,16.06336212158203,0.00871,,0.0
147,4018,0.353,0.0,0.0,0.0,0.0018074011895805597,0.3087809979915619,0.31077489256858826,-0.0656239241361618,-0.09902650117874146,0.01600976102054119,3.8758607843192294e-06,0.0013704326702281833,0.002758350921794772,0.22594550251960754,64,,0.0,2,0,0,0,0,0.0,,,,,,,0.4382760524749756,0.7372645735740662,18.108219146728516,0.00871,,0.0
148,4018,0.352,0.0,0.0,0.0,0.00173039804212749,0.30782991647720337,0.3114248514175415,-0.08807773888111115,-0.09743236750364304,0.003914475440979004,1.0713911251514219e-05,0.0019097290933132172,0.003029921092092991,0.24487781524658203,64,,0.0,2,0,0,0,0,0.0,,,,,,,0.39788153767585754,0.7155747413635254,16.26226043701172,0.00871,,0.0
149,4018,0.351,0.0,0.0,0.0,0.001282340264879167,0.313480019569397,0.3120157718658447,-0.09142668545246124,-0.0981052964925766,0.002779334783554077,1.2212697583890986e-05,0.0013769122306257486,0.002215456450358033,0.24103298783302307,64,,0.0,2,0,0,0,0,0.0,,,,,,,0.4070202112197876,0.7207381129264832,16.32907485961914,0.00871,,0.0
150,4049,0.35,0.0,0.0,0.0,0.0032617661636322737,0.2917920649051666,0.2844952642917633,-0.06754240393638611,-0.09993471205234528,0.009712981060147285,0.010478343814611435,0.0022137495689094067,0.004976004362106323,0.1941951960325241,64,,0.0,1,0,0,0,1,1.0,0.229,0.5499,0.0,0,20,0,0.5146095752716064,0.6938929557800293,16.075162887573242,0.00889,0.0,0.0
151,4078,0.349,0.0,29.0,0.0,0.003313748398795724,0.2939542531967163,0.29112508893013,-0.06480491161346436,-0.0995774120092392,0.015833398327231407,4.281858309695963e-06,0.001796285156160593,0.006202835123986006,0.22842846810817719,64,0.0197,0.0,1,0,0,1,0,0.0,,,,,,,0.43592381477355957,0.6885676383972168,17.069318771362305,0.00883,,0.0
152,4078,0.348,0.0,0.0,0.0,0.002202883828431368,0.2679166793823242,0.2741730213165283,-0.0874163955450058,-0.09846891462802887,0.004773763008415699,7.159051165217534e-06,0.0014431599993258715,0.002995668677613139,0.24921715259552002,64,,0.0,2,0,0,0,0,0.0,,,,,,,0.39511293172836304,0.7988367080688477,17.376708984375,0.00883,,0.0
153,4108,0.347,0.0,30.0,0.0,0.004772261716425419,0.32346975803375244,0.34059277176856995,-0.08114716410636902,-0.09916362166404724,0.007952120155096054,6.760818450857187e-06,0.0018761216197162867,0.004210916347801685,0.20471234619617462,64,0.0063,0.0,1,0,1,0,0,0.0,,,,,,,0.48440468311309814,0.7957148551940918,16.45427703857422,0.00876,,0.0
154,4168,0.346,0.5,30.0,0.5,0.0023258186411112547,0.32479721307754517,0.31924423575401306,-0.06925968825817108,-0.09959173202514648,0.014203357510268688,6.408229091903195e-05,0.0018120714230462909,0.0037224877160042524,0.21455657482147217,64,0.0452,0.5,0,0,1,0,0,0.0,,,,,,,0.46417468786239624,0.7090591788291931,16.03359031677246,0.00888,,0.0
155,4198,0.345,0.0,30.0,0.0,0.003987657837569714,0.3337401747703552,0.3157001733779907,-0.03273703530430794,-0.09804590046405792,0.016475265845656395,0.030521521344780922,0.001799002755433321,0.003673622151836753,0.23849709331989288,64,0.0057,0.0,1,0,1,0,0,0.0,,,,,,,0.4110988974571228,0.7515808939933777,16.80609130859375,0.00881,,0.0
156,4198,0.344,0.0,0.0,0.0,0.001607542741112411,0.25753235816955566,0.2633987069129944,-0.08254282176494598,-0.09886375069618225,0.00721887219697237,1.982071808015462e-06,0.0011000835802406073,0.0037624132819473743,0.2036839723587036,64,,0.0,2,0,0,0,0,0.0,,,,,,,0.4853781759738922,0.8633298873901367,18.85187339782715,0.00881,,0.0
157,4228,0.343,0.0,30.0,0.0,0.002692439826205373,0.3046659827232361,0.3086538314819336,-0.07950346916913986,-0.09801599383354187,0.008390070870518684,0.00023040964151732624,0.001441910513676703,0.0030039511620998383,0.2157171070575714,64,0.0246,0.0,1,0,1,0,0,0.0,,,,,,,0.4543728828430176,0.7393165826797485,18.191463470458984,0.00875,,0.0
158,4228,0.342,0.0,0.0,0.0,0.003972915001213551,0.3229444622993469,0.32638055086135864,-0.07974870502948761,-0.09924913942813873,0.008966725319623947,2.880711008401704e-06,0.0025558406487107277,0.0031282061245292425,0.20557717978954315,64,,0.0,2,0,0,0,0,0.0,,,,,,,0.48278287053108215,0.7443270087242126,16.913156509399414,0.00875,,0.0
159,4259,0.341,0.0,0.0,0.0,0.0030642920173704624,0.3158019185066223,0.30624622106552124,-0.0809781402349472,-0.09994804859161377,0.008758658543229103,0.00015379031538031995,0.001359532936476171,0.0025976081378757954,0.22346122562885284,64,,0.0,1,0,0,0,1,1.0,,,,,,,0.44727247953414917,0.6912988424301147,18.024188995361328,0.00892,,0.0
160,4289,0.34,0.0,30.0,0.0,0.006341703701764345,0.28246772289276123,0.27841830253601074,-0.07553534209728241,-0.09909351170063019,0.011060064658522606,5.345655154087581e-06,0.0022400999441742897,0.002865385264158249,0.22481082379817963,64,0.0053,0.0,1,0,1,0,0,0.0,,,,,,,0.4407861828804016,0.7531219720840454,16.419063568115234,0.00886,,0.0
161,4319,0.339,0.0,30.0,0.0,0.0037318854592740536,0.27308258414268494,0.2700653076171875,-0.07908212393522263,-0.09840413182973862,0.008531584404408932,2.4867199499567505e-06,0.002461228519678116,0.004512693267315626,0.2489684373140335,64,0.0064,0.0,1,0,1,0,0,0.0,,,,,,,0.3952473998069763,0.7732229232788086,18.377792358398438,0.0088,,0.0
162,4341,0.338,0.0,22.0,0.0,0.0026054938789457083,0.27325281500816345,0.27842977643013,-0.07561422884464264,-0.09936200827360153,0.010955384001135826,3.902077878592536e-06,0.0012457567499950528,0.003666217904537916,0.22056308388710022,64,0.0867,0.0,1,0,0,1,0,0.0,,,,,,,0.4504924714565277,0.7494468092918396,17.16133689880371,0.00875,,0.0
163,4371,0.337,0.0,30.0,0.0,0.006376259960234165,0.31902551651000977,0.3221983313560486,-0.07847164571285248,-0.09727485477924347,0.008391834795475006,2.8097933864046354e-06,0.0018120871391147375,0.004033465404063463,0.2603595554828644,64,0.012,0.0,1,0,1,0,0,0.0,,,,,,,0.37361735105514526,0.8514451384544373,18.860992431640625,0.00869,,0.0
164,4401,0.336,0.0,30.0,0.0,0.004704231861978769,0.25946834683418274,0.2579103410243988,-0.08410108089447021,-0.09821806848049164,0.004979435354471207,1.7182263036374934e-05,0.0027131501119583845,0.008281867951154709,0.2923824191093445,64,0.0107,0.0,1,0,1,0,0,0.0,,,,,,,0.33592331409454346,0.7266408801078796,17.741180419921875,0.00863,,0.0
165,4455,0.335,0.0,27.0,0.0,0.006638160906732082,0.33610260486602783,0.3539346754550934,-0.08538514375686646,-0.09803915023803711,0.005288453307002783,0.00033165531931445,0.001775221899151802,0.0034908982925117016,0.20963814854621887,64,0.0224,0.0,0,0,1,1,0,0.0,,,,,,,0.4676589369773865,0.738818347454071,15.785989761352539,0.00853,,0.0
166,4485,0.334,0.0,30.0,0.0,0.005043512210249901,0.2713184356689453,0.2840188443660736,-0.07850348949432373,-0.09900330007076263,0.008607650175690651,1.4021905371919274e-05,0.0022337078116834164,0.006540979724377394,0.2270607054233551,64,0.0129,0.0,1,0,1,0,0,0.0,,,,,,,0.4360212981700897,0.7829912900924683,17.52018928527832,0.00847,,0.0
167,4545,0.333,0.0,30.0,0.0,0.00230252998881042,0.30017906427383423,0.30584943294525146,-0.028258375823497772,-0.0985136479139328,0.03397094085812569,3.064842758249142e-06,0.001220088335685432,0.004620652180165052,0.2691468298435211,64,0.0053,0.0,0,0,2,0,0,0.0,,,,,,,0.36602193117141724,0.7935947179794312,18.888431549072266,0.00836,,0.0
168,4575,0.332,0.0,30.0,0.0,0.00524606229737401,0.2592998147010803,0.2574560046195984,-0.07841043174266815,-0.09876032173633575,0.008991928771138191,1.2469665307435207e-05,0.0021580441389232874,0.004707131069153547,0.22736048698425293,64,0.0059,0.0,1,0,1,0,0,0.0,,,,,,,0.43437767028808594,0.6684073805809021,15.24916934967041,0.00831,,0.0
169,4605,0.331,0.0,30.0,0.0,0.0030783552210778,0.2835462689399719,0.27776920795440674,-0.08494743704795837,-0.09827011823654175,0.005482235457748175,1.419390855517122e-06,0.0032139939721673727,0.004713584203273058,0.22281578183174133,64,0.0154,0.0,1,0,1,0,0,0.0,,,,,,,0.44103753566741943,0.7098392844200134,18.274490356445312,0.00825,,0.0
170,4636,0.33,0.0,0.0,0.0,0.01033489778637886,0.2907257378101349,0.2681715488433838,-0.08364783972501755,-0.09785914421081543,0.006308744661509991,2.6443522074259818e-06,0.00157259835395962,0.003182337386533618,0.2557372450828552,64,,0.0,1,0,0,0,1,1.0,,,,,,,0.3826550245285034,0.7493879199028015,17.664688110351562,0.00841,,0.0
171,4666,0.329,0.0,30.0,0.0,0.005046064034104347,0.3343665897846222,0.33252429962158203,-0.059365492314100266,-0.09855014085769653,0.018992304801940918,7.128823199309409e-06,0.001958106644451618,0.002385818399488926,0.21262624859809875,64,0.0054,0.0,1,0,1,0,0,0.0,,,,,,,0.46348997950553894,0.8431586623191833,19.472946166992188,0.00836,,0.0
172,4697,0.328,0.0,0.0,0.0,0.0029269240330904722,0.2869994044303894,0.28580448031425476,-0.08445334434509277,-0.09623199701309204,0.004986231215298176,5.892453827982536e-06,0.0020396243780851364,0.0036005948204547167,0.25861436128616333,64,,0.0,1,0,0,0,1,1.0,,,,,,,0.3721061646938324,0.6923725605010986,17.707796096801758,0.00852,,0.0
173,4757,0.327,0.0,30.0,0.0,0.004292607307434082,0.2665899693965912,0.2568197548389435,-0.07773134112358093,-0.09736887365579605,0.008831515908241272,1.298441702601849e-06,0.002929431851953268,0.003946409560739994,0.20368154346942902,64,0.0118,0.0,0,0,2,0,0,0.0,,,,,,,0.47804462909698486,0.7315213084220886,16.88409423828125,0.00841,,0.0
174,4757,0.326,0.0,0.0,0.0,0.003940145019441843,0.270109623670578,0.25835496187210083,-0.0647638589143753,-0.09956417977809906,0.016734525561332703,4.2024303184007294e-06,0.0032174570951610804,0.0026541289407759905,0.18969208002090454,64,,0.0,2,0,0,0,0,0.0,,,,,,,0.5248726606369019,0.7011937499046326,17.577434539794922,0.00841,,0.0
175,4757,0.325,0.0,0.0,0.0,0.0029516948852688074,0.2488422989845276,0.24909067153930664,-0.08628883957862854,-0.09848165512084961,0.005529602523893118,4.979514415026642e-06,0.001291197258979082,0.0022572772577404976,0.23148153722286224,64,,0.0,2,0,0,0,0,0.0,,,,,,,0.42544063925743103,0.7295781373977661,17.077354431152344,0.00841,,0.0
176,4787,0.324,0.0,30.0,0.0,0.004033097065985203,0.32544681429862976,0.3032652735710144,-0.06834028661251068,-0.09928493201732635,0.014274909161031246,0.00011454381456132978,0.0024089994840323925,0.004560562781989574,0.23123477399349213,64,0.0398,0.0,1,0,1,0,0,0.0,,,,,,,0.4293685555458069,0.8153043985366821,20.402162551879883,0.00836,,0.0
177,4817,0.323,0.0,30.0,0.0,0.003172653028741479,0.2997868061065674,0.2940024137496948,-0.0779295563697815,-0.09934838116168976,0.01017109677195549,6.346338523144368e-06,0.0014201650628820062,0.0021405641455203295,0.22981002926826477,64,0.0234,0.0,1,0,1,0,0,0.0,,,,,,,0.43230655789375305,0.7456958293914795,16.12484359741211,0.0083,,0.0
178,4848,0.322,0.0,0.0,0.0,0.003490736708045006,0.3578455150127411,0.35539424419403076,-0.08674246072769165,-0.0979212149977684,0.004940225277096033,3.118173026450677e-06,0.0017702882178127766,0.0025903598871082067,0.2071605920791626,64,,0.0,1,0,0,0,1,1.0,,,,,,,0.4726826548576355,0.620367705821991,16.607425689697266,0.00846,,0.0
179,4878,0.321,0.0,30.0,0.0,0.0037932998966425657,0.28836846351623535,0.2802952527999878,-0.08305541425943375,-0.09807739406824112,0.006821637973189354,2.0745630990859354e-06,0.0014488399028778076,0.0027532773092389107,0.22011251747608185,64,0.0047,0.0,1,0,1,0,0,0.0,,,,,,,0.4455784559249878,0.7154701948165894,17.54157257080078,0.00841,,0.0
180,4908,0.32,0.0,30.0,0.0,0.005682175047695637,0.2496158927679062,0.25202876329421997,-0.08260364830493927,-0.09901826083660126,0.0071781836450099945,6.639520506723784e-06,0.0016615544445812702,0.0041032154113054276,0.26872357726097107,64,0.0985,0.0,1,0,1,0,0,0.0,,,,,,,0.3684762716293335,0.6500437259674072,18.301374435424805,0.00835,,0.0
